Random,title,text,subject,date
0.050591145,South Korea to announce approval of environment report for THAAD deployment on Monday: official,"SEOUL (Reuters) - South Korea s environment ministry will announce on Monday its approval of an environmental assessment report for the deployment of a U.S. anti-missile defense system in the country, a ministry official told Reuters. South Korea said in June that it will hold off installing remaining components of the Terminal High Altitude Area Defense (THAAD) until it completes an assessment of the system s impact on the environment. The ministry will hold a briefing on the decision at 3:30 p.m. (0630 GMT) on Monday, the official said. ",worldnews,4-Sep-17
0.050600276,Tennessee lawmaker ousted after sex harassment allegations: media,"NASHVILLE (Reuters) - A Tennessee lawmaker was expelled from the state’s House of Representatives on Tuesday following accusations of widespread sexual harassment, media reported.  Republican state Representative Jeremy Durham was ousted by a vote of 70-2, according to the Tennessean newspaper, which said this was the state’s first legislative expulsion since 1980.  Durham did not immediately respond to request for comment. The Tennessean reported that Durham said no formal complaint had been filed against him and that he has not been charged with a crime.  “I’m very pleased that the House made the decision it did today. This was good for the taxpayers of the state. It was good for the victims of the state,” the newspaper quoted House Speaker Beth Harwell as saying.   A spokeswoman for Harwell’s office did not immediately respond to a request for comment.  A report released by Tennessee’s attorney general in July accused Durham of inappropriate sexual conduct with 22 women over a four-year period. The report said Durham repeatedly made unwelcome sexual advances toward female legislative staff, interns and lobbyists. Durham declined to be interviewed by investigators, the report said. His lawyer, Bill Harbison, said at the time that the report was politically motivated and unfair. Harbison could not be immediately reached for comment on Tuesday.  The chairman of Tennessee’s Republican Party, Ryan Haynes, said on Tuesday: “I am saddened that all of my former colleagues, both Republicans and Democrats, have been placed in this terrible position by the reprehensible misbehavior of one individual.”   ",politicsNews,13-Sep-16
0.050617217,White House: no sign of collusion in campaign aides' indictments,"WASHINGTON (Reuters) - The indictments of two former Trump campaign aides on Monday have nothing to do with President Donald Trump or his campaign and show no evidence of collusion between the campaign and Russia, a White House spokeswoman said. “Today’s announcement has nothing to do with the president, has nothing to do with the president’s campaign or campaign activity,” spokeswoman Sarah Sanders told a news briefing. “We’ve been saying from day one there’s no evidence of Trump-Russia collusion, and nothing in the indictment today changes that at all,” she added. ",politicsNews,30-Oct-17
0.050691349,Alabama governor could face charges after ethics panel ruling,"(Reuters) - Alabama Governor Robert Bentley said on Thursday he would not resign after the state’s ethics commission found probable cause that he violated ethics and campaign finance laws, a ruling that could result in criminal charges. The second-term Republican governor faces a hearing in separate proceedings on Monday that could lead to his eventual impeachment and ouster. The probable cause findings by the Alabama Ethics Commission prompted Republican Del Marsh, the leader of the state Senate, to call on Bentley to step down, local media reported. Marsh said the governor was not able to lead effectively. Bentley faces escalating political fallout over his relationship with a former senior adviser and has been dogged for the past year by questions concerning his potentially inappropriate use of state resources. Asked for a response to Marsh’s comments, Bentley said in a statement: “I have no intentions of resigning and I am looking forward to continuing to work on important issues facing the state.” The Alabama House of Representatives’ Judiciary Committee will begin the impeachment process on Monday, said its chairman, Representative Mike Jones. “It’s time to put this in front of us, let’s address it, and let’s get it behind us,” Jones said on the floor of the House on Thursday. The committee will make a recommendation to the full House on whether to impeach Bentley. The judiciary committee has been conducting its own investigation apart from the ethics commission and plans to issue a report on Friday. Bentley denies any legal wrongdoing. “We think there is not a basis that the governor violated any law,” his lawyer, Bill Athanas, told reporters Wednesday night. “So the battle goes on.” After allegations of a scandal broke last year, Bentley apologized for making inappropriate remarks to married staffer Rebekah Mason, while denying allegations of a physical affair. Mason resigned as questions about the pair’s relationship began to dominate Alabama politics. Bentley’s wife filed for divorce in August 2015 after 50 years of marriage, citing unspecified problems. Local media said the ethics commission found probable cause that Bentley violated state campaign regulations by accepting a contribution and making a loan to his campaign outside the time frame permitted by law and using campaign funds to pay Mason’s legal fees. He also may have violated ethics law by using public resources for his personal interest. If charged with breaking Alabama’s ethics or campaign finance laws, Bentley could 20 years in prison per violation, the commission said. ",politicsNews,6-Apr-17
0.050706224,"Eleven killed in clashes in Ethiopia's Oromiya region, official says","ADDIS ABABA (Reuters) - Ethnic clashes killed 11 people this week in Ethiopia s Oromiya region, a regional government official said on Sunday, the latest unrest in a province that was wracked by violence in 2015 and 2016. Nearly 700 people died last year during one period of the violence in Ethiopia s largest region and other areas, according to a parliament-mandated investigation. The unrest forced the government to impose a nine-month state of emergency that was finally lifted in August. Sporadic protests have taken place since then. Violence broke out this week in two districts in the province s west after protests led to clashes between ethnic Oromos and Amharas, the spokesman for the region s administration said on Sunday.  Eight Oromos and three Amharas died,  spokesman Addisu Arega Kitessa said in a statement.  The previous unrest was provoked by a development scheme for the capital, Addis Ababa, that dissidents said amounted to land grabs. Broader anti-government demonstrations followed, over politics and human rights abuses.  The violence included attacks on businesses, many of them foreign-owned, including farms growing flowers for export.  Separately, clashes along the border between the country s Oromiya and Somali regions last month also displaced hundreds of thousands of people. The area has been plagued by sporadic violence for decades. A referendum held in 2004 to determine the status of disputed settlements failed to ease tensions. Those clashes have  fueled fears about security in Ethiopia, the region s biggest economy and a staunch Western ally. ",worldnews,22-Oct-17
0.050786251,U.S. House panel to begin hearings on tax reform next week,"WASHINGTON (Reuters) - The tax-writing committee of the U.S. House of Representatives will begin holding hearings on a Republican tax reform proposal next week, the panel’s chairman said on Tuesday, even as the timeline for overhauling the tax code slips toward late 2017. House Ways and Means Committee Chairman Kevin Brady told Fox News he would soon announce a hearing schedule to examine his House tax reform blueprint with its proposal to tax imports, a plan that appears to have lost ground as the White House works to unveil its own approach. The investment consulting firm Veda Partners advised clients on Tuesday to expect an April 27 hearing on the import tax proposal known as the border adjustment tax, or BAT. Brady’s committee could not confirm the date or topic, but he told Fox News the committee “will soon be announcing congressional hearings on our blueprint starting next week.”  He also acknowledged that the tax reform timeline could slip as House Republicans try to reach agreement to repeal and replace the Affordable Care Act, known as Obamacare, following their failed attempt to pass healthcare legislation in March. Treasury Secretary Steven Mnuchin said this week that tax reform may not get done before an August deadline.  “We probably ought not be focused on the month but the year that it happens, which is this year,” Brady said. “If it moves a little past August and still lands in this year, it’s going to be an incredible achievement.” Much of the debate has focused on the House Republican BAT proposal, which would impose a 20 percent tax on imports, while exempting exports from taxation. The proposal is opposed by import-dependent industries and Republicans who worry it could lead to higher consumer prices. Tax experts say the proposal’s future depends on whether the White House backs it. President Donald Trump, who dislikes the term “border adjustment,” said on Tuesday his tax reform plan would create “a level playing field” for U.S. industry - a phrase widely viewed as referring to some kind of border tax. Brady identified the critical elements of legislation as significant rate reduction, full and immediate expensing for capital investments and a simplified tax code.   He cautioned against straightforward rate reductions of the kind that some in Congress have begun to consider. “A rate cut alone would have worked in the 1980s. It doesn’t in 2017 if we’re going to be competitive,” Brady said. ",politicsNews,18-Apr-17
0.050798288,Vatican worried about Trump immigration order,"VATICAN CITY (Reuters) - The Vatican said on Wednesday it was worried about U.S. President Donald Trump’s moves on immigration, in the Holy See’s first comment since his executive order banning travel into the United States by citizens of seven majority-Muslim countries. “Certainly there is worry because we are messengers of another culture, that of openness,” the Vatican’s deputy secretary of state, Archbishop Angelo Becciu, told an Italian Catholic television station in answer to a question about Trump’s order. Becciu, who ranks third in the Vatican hierarchy, was asked about the executive order as well as Trump’s promise to build a wall on the U.S. border with Mexico. “Pope Francis, in fact, insists on the ability to integrate those who arrive in our societies and cultures,” he told TV2000. Some Roman Catholic leaders in the United States have criticized Trump’s executive order. Cardinal Blase Cupich of Chicago said on Sunday it was “a dark moment in U.S. history” and that it was “contrary to both Catholic and American values”. Last February, while returning from a trip to Mexico, Pope Francis said then-candidate Trump’s view about building walls was “not Christian”. ",politicsNews,1-Feb-17
0.050870141,Iraq builds up forces south of Kurdish oil export pipeline: security sources,"BAGHDAD (Reuters) - Iraqi forces are deploying tanks and artillery south of a Kurdish-held area of northern Iraq where a section of a Kurdish oil export pipeline is located, security sources said on Monday. The buildup is taking place northwest of Mosul, an official from the Kurdistan Regional Government s (KRG) security council said by phone from the Kurdish capital, Erbil.  An Iraqi government security advisor said the Fish-Khabur area, northwest of Mosul, is the location of crossings into Turkey and Syria that Baghdad wants to bring under its control. But he declined to say if a military move was being prepared.  A pipeline carrying crude across Iraqi Kurdistan connects to a metering station in Fish-Khabur before feeding another pipeline that takes the crude to the Turkish Mediterranean coast for exports. The military buildup is taking place around Rabi a, 40 kilometers (25 miles) south of the Fish-Khabur, the Kurdish security official said. Turkey and Iran both support measures taken by the Iraqi government to isolate the KRG after it held a referendum on Kurdish independence on Sept. 25 and to bring the Kurdistan region s oil exports and land crossings under Baghdad s authority.  Iraq has shown zero signs of de-escalating,  said a statement by the KRG Security Council about the deployment, adding that units being brought to the region include Iranian-backed Popular Mobilisation paramilitaries. The Fish-Khabur crossing has been under Kurdish control since 1991, when the United States and western powers imposed a no-fly zone over northern Iraq to protect the Kurds from Saddam Hussein s army. The Syrian side of the border in the region is now under the control of U.S.-backed Syrian Kurdish forces.  ",worldnews,23-Oct-17
0.050916658,Trump's disputes with local governments could create fresh conflicts of interest,"NEW YORK (Reuters) - The Trump National Golf Club in Westchester County, New York, has a magnificent course. Just ask its namesake, U.S. President Donald Trump, who until recently was quoted on its website saying the club “provides more than a membership – it’s a true luxury lifestyle.” The business is worth more than $50 million and yielded more than $10 million from 2015 to early 2016, according to the financial disclosure form Trump filed last May. But seven months earlier, an attorney for Trump filed a lawsuit against the town of Ossining, New York, seeking lower taxes, claiming the course was worth only $1.4 million. The lawsuit, which remains pending, has left at least one local official worried that taking a tough negotiating stance against a business owned by the world’s most powerful political figure puts her town of 25,000 residents at risk of retribution. “Are we, the puny town of Ossining, going to choose to go up against the president’s company?” said Dana Levenberg, the town supervisor. “I wouldn’t want to do anything that has negative repercussions for the town of Ossining.” Ethics experts said disagreements between Trump businesses and local governments create unavoidable conflicts of interest, since the federal government is a key source of funding and other benefits for municipalities and counties. Over decades as a hard-charging businessman, Trump has been embroiled in numerous legal battles with local governments, from lawsuits to property tax appeals to zoning fights. At least half a dozen disputes, including the Westchester lawsuit, remained unresolved as the Trump presidency began in late January. “Donald Trump has shown to date that he can play hardball in these kinds of disputes,” said Noah Bookbinder, executive director of the nonprofit Citizens for Responsibility and Ethics. “I would imagine any local official would at least have a moment of pause before going as hard as they otherwise would against the Trump companies.” But some local officials said they would handle Trump-related disputes in the same manner as any other, without fear or favor. In Florida’s Palm Beach County, where a Trump golf course was challenging its tax bill, the county mayor, Paulette Burdick, allowed that Trump’s position as president “would pop into my mind” but insisted that officials treat every resident equally. A White House spokeswoman did not respond to a request for comment. The Trump Organization also did not respond to requests for comment. Although federal conflicts of interest law does not apply to the president, Trump has nevertheless faced criticism since his election about the potential conflicts posed by his business empire. Past officeholders have generally placed their assets in a blind trust to avoid any appearance of impropriety.  Trump, however, has refused to do so, instead turning over day-to-day management of his companies to his two adult sons without divesting his stake. Ethics experts have said that solution does nothing to address the problem, since Trump still stands to profit from businesses that remain under the control of his immediate family. According to public records and interviews with officials, Trump’s pending tax disputes at the time of his inauguration included cases in Florida, where his lawyers challenged the tax bills for two Trump-owned golf courses; Washington, D.C., where Trump’s new hotel sued the district over its assessment; and Chicago, where Trump’s company filed multiple lawsuits seeking property tax relief for a hotel. New York City records show Trump companies were seeking tax breaks for commercial space at both Trump Tower and Trump International Hotel and Tower. The president also filed appeals in Los Angeles County over the value of his Beverly Hills mansion. Over the years, Trump has repeatedly brought lawsuits against Palm Beach, Florida, for various issues related to Mar-A-Lago, his “winter White House,” though no case is active. His golf courses also frequently require permits from local governments for construction and development. Federal decisions on everything from antiterrorism funding to infrastructure projects can have an outsized impact on states and cities. The mere appearance of a possible quid pro quo “undermines public confidence,” said Larry Noble, the general counsel for the Campaign Legal Center, a nonpartisan group dedicated to democratic reform. “It just distorts the decision-making field,” he said. “There are numerous ways a president can help a local government – or not.” Not all local officials share Levenberg’s concerns. In Palm Beach County, Steven Abrams is both a county commissioner and the chairman of the value adjustment board, which handles tax appeals, placing him squarely in the middle of the issue. But he said Trump’s status would have no impact on the process. “There are pretty standard formulas for determining” property values, he said. “There’s not a lot of room for discretion based on who you are.” For her part, Levenberg said the prospect of going up against the president’s business is “really scary.” But she said she has become more emboldened in recent months after receiving supportive emails from residents urging her to hold the line.  “You should be paying your share of taxes,” she said. “You need to shoulder your part of the community burden. And if you’re not doing it, that means everybody is picking up the slack for you.” ",politicsNews,10-Mar-17
0.05093523,Turkish banker makes second bid for mistrial in U.S. sanctions case,"NEW YORK (Reuters) - Lawyers for an executive at Turkey s majority state-owned Halkbank who is accused of helping Iran evade U.S. sanctions on Wednesday asked a U.S. federal judge to declare a mistrial as jurors were expected to begin deliberating. In a motion filed in Manhattan federal court, the lawyers for Mehmet Hakan Atilla said prosecutors had prejudiced the jury by asking their client during cross-examination on Tuesday whether he remembered that a report by a Turkish expert concluded he violated sanctions. Atilla s lawyers immediately objected before Atilla could answer, and U.S. District Judge Richard Berman ordered the question stricken from the record. However, Atilla s lawyers said Wednesday that the damage had been done. They said jurors should not have been allowed to hear about the Turkish report because its author was not in court, depriving Atilla of his right to confront his accuser. They also said the question  grossly mischaracterized  the report s conclusion.  Asking this question in open court had the effect of introducing otherwise inadmissible hearsay and an expert opinion on the ultimate issue for the jury,  they said. Berman ordered prosecutors to respond to the motion by 5 p.m. (2200 GMT) Wednesday. Jurors had been expected to begin deliberating Wednesday morning after a three-week trial that has strained diplomatic relations between the United States and Turkey. At the center of the trial was explosive testimony from Turkish-Iranian gold trader Reza Zarrab, who pleaded guilty to charges of violating sanctions and testified for U.S. prosecutors. Zarrab testified that Atilla helped design fraudulent transactions of gold and food that allowed Iran to spend its oil and gas revenues abroad, including through U.S. financial institutions, defying U.S. sanctions. Zarrab also implicated Turkish officials in the scheme, including President Tayyip Erdogan. Attempts to reach Erdogan s spokesman for comment on the allegations at the trial have been unsuccessful. Erdogan has publicly dismissed the case as a politically motivated attack on his government. Atilla, testifying in his own defense at the trial, denied all the charges against him. Halkbank has denied taking part in any illegal transactions. Atilla s lawyers already asked for a mistrial last week after jurors heard testimony from Huseyin Korkmaz, a former Turkish police officer who said he led an investigation that included Atilla and was forced to flee Turkey to escape retaliation. Berman denied that motion. U.S. prosecutors charged nine people in the criminal case, though only Zarrab, 34, and Atilla, 47, were arrested by U.S. authorities. ",worldnews,20-Dec-17
0.050965397,Indonesia questions fireworks factory owner after deadly blaze,"KOSAMBI, Indonesia (Reuters) - Indonesian police on Friday started questioning the owner of a fireworks factory destroyed in a series of explosions and a fire that killed 47 workers and injured dozens, leaving some with horrific burns covering up to 80 percent of their bodies. In one of Indonesia s worst industrial disasters, many workers were unable to escape the fire at the plant in Tangerang, an industrial and manufacturing hub near Jakarta, on Thursday. Police and residents broke holes in the walls to help trapped workers forced back by the intense heat from the blaze. On Friday, a pile of sacks was still smoldering as forensics experts searched for human remains. The disaster will throw a new focus on safety standards at workplaces in Indonesia, where rules are often poorly enforced.  Police said the owner of the fireworks company, PT Panca Buana Cahaya Sukses, had returned to Indonesia to be questioned, along with seven witnesses, mostly administrative staff at the factory.  When he heard about the incident at the factory he was in Malaysia and he flew back straight away and went straight to Tangerang Police,  Jakarta police spokesman Argo Juwono told Metro TV. Earlier, Tangerang police chief Harry Kurniawan told Reuters the cause of the fire was still being investigated and denied reports that the factory gates were locked.  Responding to a report that underage workers were employed at the plant, Kurniawan said investigations had not shown this to be the case. Hospital records seen by Reuters showed two of the injured were aged 15 and 16.  Tangerang General Hospital is treating 12 patients, some for burns over 40 percent to 80 percent of their bodies, said a spokesman, Yudi Firmansyah.    We are expecting treatment to take a long time,  Firmansyah added.  First there s the life-saving stage, then further treatment to prevent infections, and cosmetic procedures.  Ayani, who goes by one name, wept when she saw her severely burnt daughter, Nuhayati, 35, lying on a hospital bed.  Her skin has been burned off completely,  she said, pointing to her forearms, torso and legs, and adding that her daughter had started working at the plant a month ago.  She only had some hair on her head, but her skin is almost gone.  Officials have warned that the death toll could rise, with police saying three people were still unaccounted for. There were some narrow escapes at the factory, staffed mainly by young women paid about $3 a day. Fitri, 18, told Kompas media she survived by submerging herself in a large tub of water used to clean equipment, along with four workers.  If we stay here, we won t be safe,  she eventually told her friends, before climbing a 3-metre (10-ft) wall beside the tub and breaking through the roof. Then residents used a ladder to help her descend.The report said the fire was thought to have started in a holding area next to the front gate where fireworks were stored.         Victims in orange body bags were taken to a police hospital in East Jakarta for identification by families. Sugeng Priyanto, an official at the Ministry of Manpower, told Metro TV a team was investigating safety standards at the warehouse, which had been operating for a few months. Tangerang Regent Ahmed Zaki said the company had a permit to pack and wrap fireworks, though not produce them at the warehouse, which was close to a school and housing. Earlier he had said it had a manufacturing permit. The disaster illustrated the low safety awareness in Indonesia, Jakarta-based Concord Consulting said in a daily report.   Regulations may be in place officially, but too often are simply ignored, resulting in high levels of complacency,  it said.  (For a graphic on 'Map locating the site of the fireworks factory' click tmsnrt.rs/2gK9thv) ",worldnews,27-Oct-17
0.051023152,Make EU gentleman's agreement with Britain binding: EU lawmakers,"BRUSSELS (Reuters) - The European Parliament will insist on quickly making the deal reached between the European Union and Britain on divorce terms legally binding, worried London may not honor a gentleman s agreement, the parliament s chief Brexit coordinator said. The EU and Britain, which is will leave the EU in March 2019, agreed last Friday on the divorce terms in three key areas   a financial settlement, citizens  rights and how to avoid a hard border between Northern Ireland and Ireland. The European Commission said on Monday the deal was not legally binding yet, but it regarded it  as a deal between gentlemen  with  the clear understanding that it is fully backed and endorsed by the UK government . But Britain s Brexit minister David Davis said on Sunday that the deal, which allows both sides to start talks on a future trade agreement crucial for Britain, was more of a  statement of intent  than a legally binding measure. This caused concern among EU officials that London may want to go back on the agreement.   Remarks by David Davis that Phase One deal last week not binding were unhelpful and undermines trust. European Parliament text will now reflect this and insist agreement translated into legal text as soon as possible,  Guy Verhofstadt, who leads the European Parliament Brexit coordination team, tweeted. He said that after Davis s  unacceptable remarks , the European Parliament will ask EU leaders meeting on Brexit on Friday to formally make negotiations on a future trade agreement with London conditional on including the agreement so far in full in the treaty on Britain leaving the EU. A draft text which leaders are set to adopt on Friday already states that  negotiations in the second phase can only progress as long as all commitments undertaken during the first phase are respected in full and translated faithfully in legal terms as quickly as possible . ",worldnews,12-Dec-17
0.051043373,Egypt's Sisi calls on military chief to secure Sinai in three months,"CAIRO (Reuters) - Egyptian President Abdel Fattah al-Sisi on Wednesday ordered his military command to use all force necessary to secure the Sinai peninsula within the next three months following a militant attack on a mosque that killed more than 300 people. No group has claimed responsibility for Friday s attack in which authorities say gunmen carrying an Islamic State flag opened fire after setting off an explosive. It was the worst militant attack in Egypt s modern history. Egyptian forces have battled an Islamic State affiliate for several years in North Sinai, where militants have killed hundreds of police and soldiers.  It is your responsibility to secure and stabilize Sinai within the next three months,  Sisi said addressing his new chief of staff in a speech that gave no details on any operations.  You can use all brute force necessary.  Islamic State s Wilayat Sinai branch has claimed some of the most deadly attacks in Egypt. The group was made up in 2014 of former fighters of a local jihadist group and has staged raids on the security forces for more than three years. Sinai has become one of Islamic State s last holdouts after military defeats in Iraq and Syria. Clearing militants from North Sinai, a desert area stretching from the Suez Canal eastwards to the Gaza Strip and Israel, has been a difficult task for Egypt s army, which is more used to conventional warfare than counter-insurgency. The military has carried out air strikes and bulldozed homes to clear an area near the Gaza border to destroy tunnels. Some tribal leaders say the campaign alienates local communities and has in the past fueled sympathy for militants. The Arab League plans to hold an emergency meeting on Dec. 5 to discuss the attack, MENA state news agency said on Wednesday.  Tribal leaders in the Sinai, some of whom cooperate with the military to provide intelligence, say militants are as few as 800. Most are local Egyptians but there are also some Palestinians, they say. Egypt hopes a recent agreement it helped broker between Palestine rivals factions Hamas and Fatah to allow a unity government to control the Gaza border will help stem arms smuggling by tightening control on the crossing and tunnels into Egyptian territory. Friday s attack was a shift for Sinai militants who have mostly focused on targeting police and soldiers on the peninsula. But since December 2016 they have begun hitting Coptic Christian churches and pilgrims on the mainland. ",worldnews,29-Nov-17
0.051055248,Former guerrilla coalition gets mandate to form Kosovo government,"PRISTINA (Reuters) - Ramush Haradinaj, a former guerrilla fighter who has twice stood trial for war crimes, was chosen on Thursday to form a new government in Kosovo, ending a political deadlock that has persisted since elections on June 11. President Hashim Thaci gave Haradinaj the mandate after his coalition struck an agreement with a smaller party that paved the way for them to take power. Haradinaj s coalition comprises parties made up of former guerrillas who fought Serbian forces in 1998 and 1999. That campaign led to accusations of war crimes against him, but he was acquitted twice by a United Nations war crimes tribunal. The coalition signed an agreement on Monday with the smaller New Alliance for Kosovo (AKR) party to put together a new government, an agreement that gives them 62 seats in the 120-seat parliament [nL8N1L42QO. The AKR is led by Behgjet Pacolli, whom media call the richest man in Kosovo.  Haradinaj is expected to present his program to parliament on Saturday, after which the government should be elected.   The new government will confront unemployment running at 30 percent and uncertain relations with Kosovo s neighbors, especially Serbia, a precondition for both countries to move forward in their efforts to join the European Union. It must also reform health and education and the tax administration system as well as include representatives of some 120,000 Kosovo Serbs who do not recognize independence. Kosovo declared independence from Serbia in 2008, almost a decade after NATO air strikes drove out Serbian forces that had been accused of expelling and killing ethnic Albanian civilians in a two-year counter-insurgency. ",worldnews,7-Sep-17
0.051079648,Wilbur Ross seen as Trump pick for Commerce Department: WSJ,"WASHINGTON (Reuters) - President-elect Donald Trump is expected to select Wilbur Ross Jr as secretary of the Commerce Department, the Wall Street Journal reported on Wednesday, citing two people familiar with the deliberations. Ross, 78, is the billionaire chairman of private equity firm W.L. Ross & Co, which is known for buying up failed companies. ",politicsNews,23-Nov-16
0.051099228,China says regional cooperation should not be politicized,"BEIJING (Reuters) - China said on Monday that regional cooperation should neither be politicized nor exclusionary, responding to U.S. President Donald Trump s use of the term  Indo-Pacific  during his trip to Asia.  Indo-Pacific  has grown in usage across diplomatic and security circles in Australia, India and Japan in recent years, shorthand for a broader and democratic-led region in place of the  Asia-Pacific , which to some places an authoritarian China too firmly at the center.  Trump and his team have given it fresh currency in recent days, starting during stops in Tokyo and Seoul, building on the rhetoric of his secretary of state, Rex Tillerson, who last month talked of the need to support a  free, open and thriving Indo-Pacific . Although Trump was addressing a meeting alongside the APEC summit of Asia-Pacific leaders in the Vietnamese city of Danang on Friday, he repeatedly referred to the Indo-Pacific region and mentioned the importance of India in his speech. Asked about China s view of the Indo-Pacific concept, Chinese Foreign Ministry spokesman Geng Shuang said that peaceful development and win-win cooperation were the trends of the times.   All sides can come up with their own plans and positions on how to promote regional cooperation,  Geng told a daily news briefing in Beijing.   But we hope that plans and positions can accord with and conform to this trend, can suit the general trend of events in the world, and that the relevant plans and positions are open and inclusive, benefiting the promotion of win-win cooperation by all sides, and avoid politicized or exclusionary arrangements.  China has been busy promoting President Xi Jinping s Belt and Road initiative, an extensive infrastructure plan to recreate the ancient Silk Road, linking Asia with the Middle East and Europe, which critics say is more about spreading Chinese influence. China says it is simply a development project for common prosperity that any country is welcome to join. ",worldnews,13-Nov-17
0.051126258,Trump says won't wait for negotiations with Mexico before starting wall,"NEW YORK (Reuters) - U.S. President-elect Donald Trump said on Wednesday he would not wait for negotiations with Mexico to be completed before starting to build a wall along the two countries’ border. “I could wait about a year and a half until we finish our negotiations with Mexico which will start immediately after we get into office, but I don’t want to wait,” Trump said at a news conference. He said his vice president-elect Mike Pence is “leading an effort to get final approvals through various agencies and through Congress for the wall to begin.” “Mexico in some form ... will reimburse us,” Trump added. ",politicsNews,11-Jan-17
0.051128547,Eurosceptics baulk as May pitches status quo Brexit transition,"LONDON (Reuters) - British Prime Minister Theresa May told parliament her plan on Monday for a Brexit transition period with broadly the same access to European Union markets but was met with scepticism from pro-Brexit lawmakers fearful of a watered-down EU exit. May secured an agreement with EU leaders last week to move previously-deadlocked talks forward onto the topic of interim and long-term trading arrangements. On Monday, she reported back to parliament on those talks, setting out the framework of a roughly two-year implementation period designed to smooth Britain s EU exit and provide clarity for businesses and citizens.   This will help give certainty to employers and families that we are going to deliver a smooth Brexit,  May said. She added that negotiating guidelines agreed last week point to a shared desire with the EU to make  rapid progress  on a deal. The outline of the transition period that May presented is consistent with plans she has previously set out and largely in line with what Brussels wants, but remains subject to negotiation.  During this strictly time-limited implementation period which we will now begin to negotiate, we would not be in the single market or the customs union, as we will have left the European Union,  May said.   But we would propose that our access to one another s markets would continue as now, while we prepare and implement the new processes and new systems that will underpin our future partnership.  May said during the interim period, Britain wants to begin registering the arrival of EU citizens in the country in preparation for a new immigration system, and would hope to agree, and even sign, trade deals with non-EU states. But the plan was not universally accepted by lawmakers in May s Conservative Party, which is deeply divided over the best route out of the bloc. Jacob Rees-Mogg, one of several pro-Brexit Conservatives to express concern, called on May to reject the EU s negotiating guidelines because they would make Britain  no more than a vassal state, a colony, a serf of the European Union.    May is reliant on the backing of all members of her party to put her Brexit plans into action, having lost her parliamentary majority in an ill-judged snap election earlier this year which left her needing the support of a small Northern Irish party.   Last week May s fragility was exposed by the rebellion of 11 largely pro-European Conservative lawmakers in a parliamentary vote on Brexit legislation that led to an embarrassing defeat. The rebels have since drawn harsh criticism from some party members, and received threats of violence online.  We are dealing with questions of great significance to our country s future, so it is natural that there are many strongly held views on all sides of this chamber,  May said.   But there can never be a place for the threats of violence and intimidation against some members that we have seen in recent days.  Earlier on Monday, May met key ministers to discuss the even thornier issue of what the country s long-term relationship with the EU should be - the first time since the June 2016 vote to leave that she has broached the topic with cabinet members. A full cabinet discussion on the so-called  end state  of the Brexit talks is then due on Tuesday. ",worldnews,18-Dec-17
0.051181146,Trump signs memo directing Pentagon to implement transgender ban,"WASHINGTON (Reuters) - U.S. President Donald Trump signed a memorandum on Friday that directs the U.S. military not to accept transgender men and women as recruits and halts the use of government funds for sex-reassignment surgeries for active personnel unless the process is already underway. The memo, released by the White House, laid out in more detail a ban on transgender individuals serving in the U.S. armed forces that Trump announced via Twitter last month, reversing a policy shift started under his predecessor, President Barack Obama. In it, Trump directed the Department of Defense and Department of Homeland Security to stop using government funds for sex-reassignment procedures unless it is necessary “to protect the health of an individual who has already begun a course of treatment to reassign his or her sex,” the memo said. The order requires Secretary of Defense Jim Mattis to determine in the coming months how to handle transgender individuals currently serving in the military using criteria including “military effectiveness and lethality,” budget constraints and law. A White House official who briefed reporters about the memo declined to specify whether transgender service men and women who are currently active in the military could continue to serve based on such criteria. The official said Trump decided the Obama administration had not identified a sufficient basis for changing what was then long-standing policy on transgender troops. The memo called on Mattis to submit a plan to Trump by February 21, 2018, on how to implement the changes. Trump’s decision appealed to some in his conservative political base while creating uncertainty for thousands of transgender service members, many of whom came out after the Pentagon said in 2016 it would allow transgender people to serve openly. The change drew swift criticism from advocates of lesbian, gay, bisexual and transgender (LGBT) rights. “The President’s order to remove transgender service members from the United States armed forces and deny them healthcare is nothing less than a purge,” Matt Thorn, executive director of OutServe-SLDN, a group dedicated to LGBT equality in the military, said in a statement. “Our military is strongest when all people who are fit to serve have the opportunity to do so. This unprecedented policy amounts to a purge of qualified, contributing troops, and will serve only to undermine unit cohesion and weaken military readiness,” said Jennifer Levi, an official at the gay rights group GLAD (GLBTQ Legal Advocates & Defenders) in a statement. Asked how the policy squared with Trump’s pledge to stand up for gay rights, the White House official said the president would ensure that such rights were protected but had been critical previously of the transgender changes under the Obama administration. ",politicsNews,25-Aug-17
